sentence,vigilance_hr,target_hr,fpr,acc,max_mem,mean_mem
"That's why you're in trouble, guy.",,0.7241379310344828,0.03125,0.8524590163934426,0.8100858018122106,0.7833894426997757
The Alumni Fund Report in September.,,0.5172413793103449,0.03125,0.7540983606557377,0.8745418198242532,0.8032259467756427
"The Amish boy saw him, Paul.",,0.7241379310344828,0.0,0.8805970149253731,0.8238922596711038,0.784232384433956
The Challenge starts on June 6th!,,0.7777777777777778,0.07894736842105263,0.8513513513513513,0.8729465393541627,0.7821831607069831
The College is on your left.,,0.7714285714285715,0.0,0.8918918918918919,0.8081925574053163,0.7618059223979025
The Duchess of Kent visits Italy.,,0.7916666666666666,0.034482758620689655,0.8867924528301887,0.8362893012910377,0.7807110895034505
The Duke raised his eyebrows questioningly.,,0.6896551724137931,0.03225806451612903,0.8333333333333334,0.8176021442776175,0.7819049347619029
The King's stinking son fired me.,,0.7666666666666667,0.027777777777777776,0.8787878787878788,0.8443835261827906,0.7811474626662633
"The Nite Owl was solved, Lieutenant.",,0.7317073170731707,0.022222222222222223,0.8604651162790697,0.8471775303871624,0.791651308844724
The Party Pineapple tank is here.,,0.78125,0.02702702702702703,0.8840579710144928,0.8688838843082904,0.7823893937470553
The Queen's smile left her face.,,0.7931034482758621,0.10256410256410256,0.8529411764705882,0.7903754246161112,0.7576609515810011
The Yellowstone Caldera is acting weird.,,0.6875,0.05,0.8333333333333334,0.83483349770528,0.7838143141404496
The application is easy to use.,,0.6875,0.1388888888888889,0.7794117647058824,0.7595155617026079,0.7365315379314671
The best pubs near London Troxy.,,0.6857142857142857,0.02702702702702703,0.8333333333333334,0.8307755433884447,0.7902516394480665
"The bigger the hair, the better.",,0.9230769230769231,0.0,0.9629629629629629,0.8004205532281672,0.7565363593490138
The capital of Ohio is Columbus.,,0.9166666666666666,0.0,0.96,0.8489730887624848,0.7810068899900745
The chipotle chile was too subdued.,,0.85,0.023809523809523808,0.9146341463414634,0.8640838935575552,0.7809914261801709
The clock for the third time.,,0.631578947368421,0.04878048780487805,0.7974683544303798,0.7959348691964031,0.7587627904012518
The clock has started to tick.,,0.47368421052631576,0.05,0.717948717948718,0.7959348691964031,0.7619789974927343
The clouds forming overhead worried him.,,0.6666666666666666,0.04,0.8260869565217391,0.770478519893031,0.7420154568207772
The contest ends on September 14th!,,0.725,0.047619047619047616,0.8414634146341463,0.8745418198242532,0.7912985232704286
The cookie jar on the counter!,,0.6774193548387096,0.15625,0.7619047619047619,0.7918507161349289,0.7606801334895564
The corporate media was swarming everywhere.,,0.8181818181818182,0.07692307692307693,0.875,0.7896852508807136,0.7646343917545634
The cost doesn't exceed 250 euro.,,0.775,0.046511627906976744,0.8674698795180723,0.8430931070687314,0.787163587107651
The crew left their captain behind.,,0.8108108108108109,0.02564102564102564,0.8947368421052632,0.8254791382777381,0.7632160278101942
The damage might already be done.,,0.5652173913043478,0.14814814814814814,0.72,0.750260440676023,0.7320372946398179
The doctor looked pale and exhausted.,,0.7142857142857143,0.03571428571428571,0.8392857142857143,0.8209955228967136,0.7636887336604606
The domme's lips wrinkled in distaste.,,0.78125,0.0,0.8970588235294118,0.8206820148870344,0.7868107879933759
The drug made Alcander's lips tingle.,,0.6829268292682927,0.023255813953488372,0.8333333333333334,0.8121732591547767,0.7830278177934018
The economy is in the tank.,,0.7,0.06060606060606061,0.8253968253968254,0.8100858018122106,0.7640145222138498
The elevator shuddered and shot upward.,,0.7297297297297297,0.02564102564102564,0.8552631578947368,0.7918249041256032,0.7649589095390342
The excitement was almost too much.,,0.5806451612903226,0.05405405405405406,0.7794117647058824,0.7536256211926733,0.7393940532302973
"The far more convenient, the better.",,0.48148148148148145,0.15625,0.6779661016949152,0.7502604406760229,0.7377226138094711
The firing was brief and precise.,,0.4864864864864865,0.0,0.7654320987654321,0.7502604406760229,0.7281416466663201
The generals surrendered after Baghdad fell.,,0.71875,0.02702702702702703,0.855072463768116,0.8418070149061745,0.7795635707782944
The girl pointed to the left.,,0.7142857142857143,0.05128205128205128,0.8378378378378378,0.816231357759996,0.7600435561485757
The great passion in his life?,,0.4,0.06060606060606061,0.6825396825396826,0.8100858018122106,0.7637970148924497
The guards won't be any problem.,,0.7142857142857143,0.1,0.8133333333333334,0.7502604406760229,0.7258663087734357
The guy sat in my office!,,0.7272727272727273,0.05263157894736842,0.8450704225352113,0.8100858018122106,0.7894392701863536
The guy spelled sex and danger.,,0.9259259259259259,0.0,0.9649122807017544,0.8696843324761507,0.7893971825725438
The hair on his arms raised.,,0.5833333333333334,0.12195121951219512,0.7402597402597403,0.8004205532281672,0.7604249140215771
The health care summit coming up.,,0.6296296296296297,0.13793103448275862,0.75,0.7957315049930028,0.7633278917873033
"The idea came from you, actually.",,0.6538461538461539,0.0,0.8392857142857143,0.8259678914645824,0.7596267624874701
The insurance is up to date.,,0.48484848484848486,0.0,0.7536231884057971,0.8181617113401036,0.7579393303155101
The key to survival is moderation.,,0.7692307692307693,0.0,0.8983050847457628,0.7639583070586463,0.7401827729558345
The king decreed his mental state.,,0.6956521739130435,0.07407407407407407,0.82,0.7868003551315222,0.7622352227532531
The last notice should be noted.,,0.5428571428571428,0.05,0.76,0.7707929666564042,0.7401137558204596
The last reported wind was calm.,,0.4482758620689655,0.06451612903225806,0.7,0.7707929666564042,0.73743602259961
The left will follow at once.,,0.4642857142857143,0.08,0.6792452830188679,0.8025926092254797,0.7577174134653928
The lost squadron is still lost.,,0.6538461538461539,0.03333333333333333,0.8214285714285714,0.8021963345123483,0.7615559695475066
"The machine, however, was always guarded.",,0.7714285714285715,0.0975609756097561,0.8421052631578947,0.784901752144909,0.7350642578490497
The man let out a sigh.,,0.631578947368421,0.07317073170731707,0.7848101265822784,0.7977432357878087,0.7632280204138108
The man who owns the enchilada.,,0.7647058823529411,0.0,0.8857142857142857,0.8755244422170061,0.7892356802390322
The most economical seat we offer.,,0.75,0.0,0.8909090909090909,0.7812407934860451,0.7321102085682182
"The ogre lived in Ogreville, Ogreland.",,0.72,0.0,0.8627450980392157,0.8466073171007664,0.8022137055078611
The other curled around her waist.,,0.7560975609756098,0.09523809523809523,0.8313253012048193,0.7841754190861913,0.7637103543474196
"The perfect date, they called it.",,0.5714285714285714,0.0,0.8,0.8181617113401036,0.7655883066453321
The place where Superman comes from?,,0.8275862068965517,0.05405405405405406,0.8939393939393939,0.8527864135453385,0.7851678101207246
"The plan is brief, yet comprehensive.",,0.625,0.1111111111111111,0.7647058823529411,0.7628431340718587,0.7346979692753649
The plastic wrap thing is fun.,,0.7777777777777778,0.2,0.7894736842105263,0.7820612524187502,0.7622389710329287
The pressure must have been enormous.,,0.5428571428571428,0.05263157894736842,0.7534246575342466,0.7502604406760229,0.7333704280368152
The problem must be faced squarely.,,0.5,0.08,0.7142857142857143,0.750260440676023,0.7319845334660192
The remnants of a life raft.,,0.5263157894736842,0.0,0.7692307692307693,0.7602285545595333,0.741948843339498
The report includes some graphic footage.,,0.6216216216216216,0.07317073170731707,0.782051282051282,0.7863503055193659,0.7609523160519673
"The resistance was determined, but ineffective.",,0.7,0.027777777777777776,0.8484848484848485,0.7502604406760229,0.7296946386875441
The same applied to the cat.,,0.52,0.06666666666666667,0.7454545454545455,0.8544442660643474,0.7629384992417245
The second guard waved them past.,,0.5517241379310345,0.0,0.7903225806451613,0.755986220273896,0.7402117230094082
The smile never left his face.,,0.6875,0.08571428571428572,0.8059701492537313,0.7903754246161112,0.7563492645862523
The suspects might be there already.,,0.45,0.0975609756097561,0.6790123456790124,0.7502604406760229,0.7360750347467113
The text wasn't easy for me.,,0.5416666666666666,0.038461538461538464,0.76,0.7681435202574692,0.7417785005366775
The usual chatter has been suspended.,,0.4878048780487805,0.09302325581395349,0.7023809523809523,0.7577515470216334,0.7365681461471237
The voice was high and nasty.,,0.52,0.0,0.7777777777777778,0.80093402603926,0.7582137673843881
The whole enchilada in one shot.,,0.7586206896551724,0.0,0.8852459016393442,0.8755244422170061,0.7835005734077353
The wind whipped through her hair.,,0.7352941176470589,0.08333333333333333,0.8285714285714286,0.8004205532281672,0.7633257189408348
The witch licked her black lips.,,0.8285714285714286,0.02857142857142857,0.9,0.8592689626053737,0.7990650476098242
The wound couldn't be that serious.,,0.25,0.0,0.6341463414634146,0.7502604406760229,0.7333151722030425
The young girl was so cute.,,0.64,0.1111111111111111,0.7692307692307693,0.838185810703486,0.7798480130527672
Their apps on a daily basis.,,0.4857142857142857,0.09523809523809523,0.7142857142857143,0.7714703019628497,0.7407366353276625
Their collaboration has been extremely successful.,,0.35294117647058826,0.13157894736842105,0.625,0.7782005170681112,0.7211007689019229
Their fused third leg was removed.,,0.8,0.03571428571428571,0.8867924528301887,0.7909012560114811,0.756952891833199
Thems nearly all I had left.,,0.6,0.0,0.8181818181818182,0.809328059603421,0.7621066900290957
Then Goddard looked apologetically at Emily.,,0.64,0.07407407407407407,0.7884615384615384,0.8237731380230531,0.7845989854633001
Then I got up and left.,,0.5666666666666667,0.18181818181818182,0.6984126984126984,0.7903754246161112,0.7592782994279202
Then he squeezed his eyes shut.,,0.6896551724137931,0.03125,0.8360655737704918,0.7870183642950811,0.75785275942701
Then place egg salad on top.,,0.717948717948718,0.0,0.8658536585365854,0.8377820900186348,0.7833075533681074
Then remembered he wouldn't get hurt.,,0.36,0.10344827586206896,0.6481481481481481,0.7525757647541412,0.7417060910059136
"Then they're not separated, are they?",,0.6764705882352942,0.030303030303030304,0.8208955223880597,0.7476757498534752,0.7372029340319299
Then we heard a thud downstairs.,,0.8125,0.0,0.9076923076923077,0.8074924878213596,0.7583102619981362
Then you must make all speed.,,0.32142857142857145,0.030303030303030304,0.6721311475409836,0.7476757498534752,0.7415911943305517
Then you'd better start believing me.,,0.3076923076923077,0.05128205128205128,0.6282051282051282,0.7486895210027259,0.7408459282658536
There are those Tennessee Titans cheerleaders.,,0.8235294117647058,0.0,0.9166666666666666,0.8549434669468373,0.7912363441931114
There must be a peace process.,,0.7037037037037037,0.0967741935483871,0.8103448275862069,0.776802186553197,0.7364514709873128
There was a third long honk.,,0.6666666666666666,0.0,0.8441558441558441,0.8105766749940094,0.7584062654523329
There we rebuilt every single one.,,0.37037037037037035,0.03571428571428571,0.6727272727272727,0.7612459229410834,0.7370247399590278
There were signs of a struggle.,,0.4864864864864865,0.06818181818181818,0.7283950617283951,0.7477613742884301,0.7279469736431907
There were still several familiar faces.,,0.391304347826087,0.07407407407407407,0.68,0.7582252984426648,0.7309267645861003
There's a mailbox that's always full.,,0.6756756756756757,0.024390243902439025,0.8333333333333334,0.8118333911944848,0.7640136206937452
There's nearly 2 million in London.,,0.7916666666666666,0.04,0.8775510204081632,0.8173475324345749,0.7947783689838335
There's nothing left for me here.,,0.7142857142857143,0.024390243902439025,0.8552631578947368,0.8118333911944848,0.7655881882491018
There's onion soup and canned asparagus.,,0.7777777777777778,0.022222222222222223,0.8888888888888888,0.8560020108917497,0.8184206972189011
Therefore to hold meetings by them.,,0.13157894736842105,0.024390243902439025,0.569620253164557,0.7732830237704846,0.7298490152712754
These emotions were like living photos.,,0.6052631578947368,0.04878048780487805,0.7848101265822784,0.8272856421384596,0.7622791563985811
"These mosquitos are -- well, guinea pigs.",,0.9487179487179487,0.0,0.975609756097561,0.8709919225345164,0.7974729557127191
"They are amazing, smart, young people.",,0.5769230769230769,0.06451612903225806,0.7719298245614035,0.7952211621119363,0.7572284751086432
They are made of ABS plastic.,,0.8461538461538461,0.03225806451612903,0.9122807017543859,0.8437313009231477,0.7625372878298355
They are tending to the wounded.,,0.5,0.05405405405405406,0.726027397260274,0.7554414538805194,0.7351588337699041
They are usually easy to access.,,0.5625,0.17647058823529413,0.696969696969697,0.7353598693690445,0.7225889925764565
They better be ready for me.,,0.5135135135135135,0.047619047619047616,0.7468354430379747,0.7477675837705625,0.730964066400794
They bicycled through Austria last summer.,,0.6176470588235294,0.0,0.8169014084507042,0.8539829877365641,0.7914832217497573
They both walked out towards reception.,,0.4166666666666667,0.037037037037037035,0.7058823529411765,0.7592980517142168,0.7368975701975952
They called here after you left...,,0.4782608695652174,0.037037037037037035,0.74,0.8093626072125767,0.7608392048029519
They date to the same year.,,0.2413793103448276,0.0,0.6451612903225806,0.8181617113401036,0.7638714597463223
They didn't do anything in Rwanda.,,0.9142857142857143,0.1282051282051282,0.8918918918918919,0.8492417928839975,0.7953726795799442
They got great chili in here.,,0.7419354838709677,0.05555555555555555,0.8507462686567164,0.8575987467852947,0.7822694915580405
They have not been the problem.,,0.41025641025641024,0.09523809523809523,0.6666666666666666,0.7502604406760229,0.7336999448832845
They launched the space shuttle yesterday.,,0.5862068965517241,0.06451612903225806,0.7666666666666667,0.7898693852054488,0.7629952652824809
They make a fabulous summertime meal.,,0.6153846153846154,0.0,0.8245614035087719,0.8189952839534194,0.7586456045599865
They mark the river's navigable channel.,,0.42857142857142855,0.025,0.72,0.7737998239726442,0.7566720706646055
They must not come to harm.,,0.4864864864864865,0.05263157894736842,0.72,0.7684535433231181,0.7397000113725776
They never did put her under.,,0.7931034482758621,0.029411764705882353,0.8888888888888888,0.804021796101934,0.7612446087844232
They played cards for several hours.,,0.6666666666666666,0.03571428571428571,0.8367346938775511,0.7825868090951024,0.7423756344624749
They put guns in their hands.,,0.7317073170731707,0.13953488372093023,0.7976190476190477,0.8100858018122106,0.7590405811973885
They send frequent health messages also.,,0.5,0.09523809523809523,0.7073170731707317,0.7655388092921579,0.7393742406894862
They stabbed her fifty three times!,,0.9655172413793104,0.030303030303030304,0.967741935483871,0.7985707081673279,0.757604964117499
They usually have a strong accent.,,0.5769230769230769,0.0967741935483871,0.7543859649122807,0.8040055511303241,0.7364017418013052
They wanted a more exact match.,,0.34375,0.029411764705882353,0.6666666666666666,0.7538800114030257,0.7394680862208003
They were almost to the woods.,,0.5,0.023809523809523808,0.7564102564102564,0.7946206867742114,0.7405234791965875
They were also suing Ken Lay.,,0.7222222222222222,0.046511627906976744,0.8481012658227848,0.8169059688023833,0.7572495872792744
They were concerned about various politicians.,,0.5806451612903226,0.0625,0.7619047619047619,0.7629185456027306,0.7322017965866497
They won't treat you any better.,,0.6,0.058823529411764705,0.78125,0.7699926449076657,0.73346957830759
They're afraid they might get lost.,,0.48,0.037037037037037035,0.7307692307692307,0.7663397865395177,0.7414455874590359
They're airing so much dirty laundry.,,0.7894736842105263,0.07142857142857142,0.8625,0.8040144355754428,0.7635937693846501
They're found in Papua New Guinea.,,0.8529411764705882,0.027777777777777776,0.9142857142857143,0.8448259515785859,0.8136849500700476
They're frightened out of their minds!,,0.36363636363636365,0.10256410256410256,0.6527777777777778,0.7592980517142168,0.7325607508473019
They're not going to hurt me.,,0.4,0.10526315789473684,0.6575342465753424,0.7554346084032021,0.7384087053156626
They're paying a premium for liquidity.,,0.92,0.13333333333333333,0.8909090909090909,0.7876906435008422,0.7566306522013531
They've got a very strong theme.,,0.3939393939393939,0.058823529411764705,0.6716417910447762,0.7758237076886869,0.7358405576726904
They've suspended him for two days.,,0.5405405405405406,0.07317073170731707,0.7435897435897436,0.7577515470216334,0.7415366845115763
Things to come to terms with.,,0.35135135135135137,0.09523809523809523,0.6455696202531646,0.7684535433231181,0.7395143436309216
"Third, do the first things first.",,0.6206896551724138,0.0,0.819672131147541,0.8005297348955607,0.7638474773567915
This Colleen Sutton woman I'm with.,,0.4878048780487805,0.06976744186046512,0.7142857142857143,0.8351956041859859,0.7918217840471611
This guy got me mad now.,,0.48,0.03333333333333333,0.7454545454545455,0.816427738351147,0.7825377247446331
This guy loves my back yard.,,0.6206896551724138,0.0,0.8253968253968254,0.8087770198748971,0.793219772524989
This guy really was a Neanderthal.,,0.65625,0.0,0.8307692307692308,0.8684530499763023,0.7800118796845954
This guy was from the Underworld.,,0.84,0.037037037037037035,0.9038461538461539,0.8618757311002897,0.7926628635559075
"This guy, this guy right here.",,0.625,0.1111111111111111,0.7647058823529411,0.7990196726953918,0.785922417924945
"This is Doc from York, Pennsylvania.",,0.7567567567567568,0.07894736842105263,0.84,0.8500275647853492,0.8136922456591004
"This is Herr Mozart, my dear.",,0.7,0.02564102564102564,0.855072463768116,0.8602276508812152,0.8077306286646753
This is from Flips in Philadelphia.,,0.8846153846153846,0.0,0.9454545454545454,0.8327507826994054,0.7989763496083683
This is like Edgar Allen Poe.,,0.868421052631579,0.022727272727272728,0.926829268292683,0.836045148265322,0.8014858110537144
This is not a tax summit.,,0.56,0.037037037037037035,0.7692307692307693,0.7957315049930028,0.7622421102495558
"This is the guy, Gary Giordano.",,0.7142857142857143,0.09375,0.8166666666666667,0.8355117778978539,0.785271650875938
This pineapple salsa is so good!,,0.7352941176470589,0.027777777777777776,0.8571428571428571,0.8688838843082904,0.7906645509138491
This promise completed poor Kit's consolation.,,0.43333333333333335,0.029411764705882353,0.71875,0.7845331826685802,0.7563409683295427
This was a very strong case.,,0.6756756756756757,0.125,0.7792207792207793,0.7845331826685802,0.7367805239141116
This whole trip was Moore's idea.,,0.59375,0.07894736842105263,0.7714285714285715,0.7845331826685802,0.7625575443417454
This will become very relevant soon.,,0.43333333333333335,0.034482758620689655,0.6949152542372882,0.7845331826685802,0.738179162446377
"This, beautiful, beautiful Mississippi brownie thing.",,0.8181818181818182,0.0,0.9130434782608695,0.8484642455063388,0.7904549150915048
Those should be up very soon.,,0.4166666666666667,0.15384615384615385,0.64,0.7557530720956395,0.7316450221632199
Thoughts of a family soon followed.,,0.3783783783783784,0.024390243902439025,0.6923076923076923,0.7791721405484358,0.739346267263417
Throwing the fan - what's the outcome??,,0.375,0.0,0.7169811320754716,0.7766357125077825,0.7409723316108802
Tick felt tears glisten his eyes.,,0.7727272727272727,0.03333333333333333,0.8846153846153846,0.8207448263688494,0.7621126291455064
Time for a brief time out.,,0.36363636363636365,0.05,0.684931506849315,0.7592980517142168,0.7396737376767625
Time to put the kebabs together.,,0.8,0.030303030303030304,0.8888888888888888,0.83240746547016,0.7577970757389391
Tiny soup champagne volunteer personalized denver.,,0.36666666666666664,0.027777777777777776,0.696969696969697,0.8342581800842855,0.795972286135524
Titanium Metals is a titanium producer.,,0.8484848484848485,0.02702702702702703,0.9142857142857143,0.8371879070212884,0.7893829898724046
"To Iran, Bosnia, Athens, Istanbul, salute!",,0.8780487804878049,0.06666666666666667,0.9069767441860465,0.8606574947903013,0.8099091215154267
"To give her some space, but...",,0.6333333333333333,0.16666666666666666,0.7333333333333333,0.770516358704579,0.7417451290538225
To give your anger a voice.,,0.5714285714285714,0.03225806451612903,0.7796610169491526,0.7521579741734377,0.7360135592448755
Today I was a lima bean.,,0.7727272727272727,0.0,0.8979591836734694,0.8651555172133604,0.7815702542634861
Today is the sixth of May.,,0.6756756756756757,0.04878048780487805,0.8205128205128205,0.791205777037005,0.7603632220177668
Tokyo looks away from the reality.,,0.8048780487804879,0.047619047619047616,0.8795180722891566,0.8517227144182328,0.7797982150968632
Tonight was perfect night for soup.,,0.76,0.0967741935483871,0.8392857142857143,0.8342581800842855,0.7642404892700464
"Too many shootings, too many killings.",,0.8333333333333334,0.09090909090909091,0.873015873015873,0.7976585725890779,0.7573798093003999
Top with additional blueberries or blackberries.,,0.76,0.0,0.8775510204081632,0.865740618011871,0.7905743246027591
"Top with mozzarella, mushrooms, and peppers.",,0.9310344827586207,0.0,0.9672131147540983,0.8846316332485897,0.8109284127326689
Topped with the strong fragrant tea.,,0.6470588235294118,0.02564102564102564,0.821917808219178,0.8218251596640637,0.7625042360290953
"Tougher than plastic, it wears well.",,0.6190476190476191,0.022727272727272728,0.8023255813953488,0.795328600468987,0.7597575205970077
Toy Story Land opens June 30th!,,0.7894736842105263,0.0,0.8961038961038961,0.8729465393541627,0.8112833885512346
"Train smart, ride hard, have fun!",,0.6923076923076923,0.06896551724137931,0.8181818181818182,0.7712233591086085,0.7617813749847202
Transfer dough to the plastic wrap.,,0.6666666666666666,0.1,0.7894736842105263,0.8014704168162785,0.762280740583016
"Transok is based in Tulsa, Okla.",,0.7,0.0625,0.8225806451612904,0.8276319507744906,0.7897627651277267
Trouble viewing or accessing a service?,,0.6666666666666666,0.058823529411764705,0.819672131147541,0.7577719843760046,0.7350625672031449
True analog bypass or DSP bypass.,,0.6666666666666666,0.037037037037037035,0.8235294117647058,0.8337323099226132,0.7838566342841199
"Truly, this was a magical age.",,0.696969696969697,0.07317073170731707,0.8243243243243243,0.8316984896560733,0.7577538256791164
"Tubs, cartons, soap pumps, shampoo bottles.",,0.696969696969697,0.05128205128205128,0.8333333333333334,0.8512542694986976,0.8155625707242923
Turn left into the parking lot.,,0.53125,0.09375,0.71875,0.7961741393878635,0.7606202511412646
Turn left on to Bass Pro.,,0.8571428571428571,0.029411764705882353,0.9193548387096774,0.7903754246161112,0.75910228062221
Two heads work better than one.,,0.6451612903225806,0.02857142857142857,0.8181818181818182,0.7661801857175661,0.7390102955523571
"Two hours, perhaps three, had passed.",,0.6470588235294118,0.05714285714285714,0.7971014492753623,0.7627292535920658,0.7353987703277148
"Umeo in San Francisco, my hometown.",,0.7857142857142857,0.11428571428571428,0.8412698412698413,0.8376950887117801,0.8121300042131091
"Underground sign, Big Ben, London 2013.",,0.8484848484848485,0.02857142857142857,0.9117647058823529,0.8882031313766288,0.8134698835105452
Unless he'd been afraid they'd know.,,0.19444444444444445,0.04878048780487805,0.5974025974025974,0.7908227765801124,0.7329315409908692
"Up first, the Daredevil recap page!",,0.6388888888888888,0.0,0.8266666666666667,0.8530870096301421,0.780332927287254
Using images from 2 Cute Ink!,,0.7297297297297297,0.02564102564102564,0.8552631578947368,0.838185810703486,0.799041598774774
Usually I'm the biggest coward around.,,0.84,0.0,0.9230769230769231,0.8209298650699872,0.7652604341057049
Val waved goodbye to his friend.,,0.5675675675675675,0.023255813953488372,0.7875,0.839683729478667,0.7800670776524646
Valuable for all levels of management.,,0.42857142857142855,0.030303030303030304,0.7213114754098361,0.7540020374136571,0.7360739056580229
"Valuation question: Harper Rookie ""Hit Balls"".",,0.5789473684210527,0.0,0.7894736842105263,0.81991413005581,0.7860391146420516
Veni and Son are countryside caterers.,,0.6774193548387096,0.05714285714285714,0.8181818181818182,0.8740841049462589,0.8033841709439015
Vermont is really into maple syrup.,,0.8,0.047619047619047616,0.8831168831168831,0.8801491673177916,0.8078034726290678
Very quick with communication and responses.,,0.5517241379310345,0.14705882352941177,0.7142857142857143,0.754726605986788,0.734850444026383
Victor looked relieved at my words.,,0.5135135135135135,0.0,0.7721518987341772,0.8025926092254797,0.764865623982894
Victor stops me in the hallway.,,0.5925925925925926,0.06666666666666667,0.7719298245614035,0.8100858018122106,0.7602494809332642
View our headlining tattoo artist Gator.,,0.7241379310344828,0.03125,0.8524590163934426,0.8576689279321263,0.7915989262062046
Vinny looked like a symphony conductor.,,0.5882352941176471,0.027777777777777776,0.7857142857142857,0.8464326142957832,0.7855937941338026
Virtually every retailer will carry them.,,0.5666666666666667,0.06060606060606061,0.7619047619047619,0.7402093565951275,0.7251314983241403
"Wait a sec, Nicky, Nicky, Nicky.",,0.9714285714285714,0.0,0.9861111111111112,0.8306305931559317,0.8014574230861128
Wall corners make great storage additions.,,0.7142857142857143,0.03225806451612903,0.847457627118644,0.7919427252752329,0.7567410470782153
"Wallack, Lester's son and James's grandson.",,0.6222222222222222,0.0,0.8089887640449438,0.8443835261827906,0.8010675511318845
Wanda Barzee and Brian David Mitchell.,,0.7105263157894737,0.025,0.8461538461538461,0.8477069194630514,0.8034503439552
Want more farm fresh egg recipes?,,0.6571428571428571,0.08823529411764706,0.782608695652174,0.8377820900186349,0.7853114705436174
Was Christ born on Christmas Day?,,0.8787878787878788,0.0,0.9411764705882353,0.8578779900040333,0.7805883922094594
Was he bruised in Santa Barbara?,,0.8055555555555556,0.04878048780487805,0.8831168831168831,0.81885158029447,0.7828255199722477
Washout occurs outside of the cloud.,,0.6,0.07317073170731707,0.7763157894736842,0.7978998439179766,0.7601422977957838
Watch this little forklift training video.,,0.7419354838709677,0.05555555555555555,0.8507462686567164,0.8363603139566493,0.7884038811507498
We are afraid of any engineering.,,0.6896551724137931,0.03333333333333333,0.8305084745762712,0.7654095107261022,0.729610746947138
We are afraid to touch him!,,0.5384615384615384,0.06451612903225806,0.7543859649122807,0.7567101813943021,0.7323316588762974
We are also strong community supporters.,,0.6571428571428571,0.1,0.7866666666666666,0.7607447426860919,0.7372538373030179
We are concerned here -- let's focus.,,0.5769230769230769,0.09375,0.7586206896551724,0.7709597812373,0.7310314431080743
We are concerned with higher matters.,,0.35135135135135137,0.02631578947368421,0.6666666666666666,0.7588783979487018,0.7337743661530401
We are full of literary people.,,0.5,0.05263157894736842,0.7236842105263158,0.7610854610694191,0.7378011147190762
We are responsive to community concerns.,,0.6764705882352942,0.07894736842105263,0.8055555555555556,0.7418007782761783,0.7222538353990569
We are talking with Randy Olson.,,0.6428571428571429,0.034482758620689655,0.8070175438596491,0.8115835782069769,0.7615593132633309
We better get you cleaned up.,,0.75,0.15625,0.796875,0.7418682436003572,0.7332938022044088
We constantly improve update our content.,,0.6,0.05128205128205128,0.7837837837837838,0.7784438528292953,0.7271525162137364
We don't care about the mark.,,0.7027027027027027,0.07692307692307693,0.8157894736842105,0.7876054872797268,0.7598680325359682
We get the attention we desire.,,0.72,0.030303030303030304,0.8620689655172413,0.7502604406760229,0.7283443320726576
We give you peace of mind.,,0.5428571428571428,0.21428571428571427,0.6753246753246753,0.776802186553197,0.734532780543833
We had tilapia and broccoli tonight!,,0.896551724137931,0.0,0.9491525423728814,0.8569312842038628,0.7826591945879096
We have a strong innovation pipeline.,,0.6756756756756757,0.07142857142857142,0.810126582278481,0.7945131484870233,0.7423470411869996
"We have got to go, Mark.",,0.5555555555555556,0.07142857142857142,0.7454545454545455,0.8018012267350781,0.7575421921963801
We have one slight problem though.,,0.45714285714285713,0.05714285714285714,0.7,0.749002486828461,0.7279311689614882
We know it will be delightful.,,0.3684210526315789,0.025,0.6794871794871795,0.7908227765801124,0.7372874849248526
We must give time for time.,,0.5333333333333333,0.06060606060606061,0.746031746031746,0.7495047729435077,0.7419621519362519
We played some games of chance.,,0.6578947368421053,0.0,0.8395061728395061,0.7755490459356659,0.7364520282985203
"We scared the rascal off, son.",,0.6923076923076923,0.023809523809523808,0.8395061728395061,0.8443835261827906,0.7814050269667172
We should keep our expectations low.,,0.5217391304347826,0.17391304347826086,0.6739130434782609,0.7547619202429788,0.7321006251603505
We stay in the forests here.,,0.5161290322580645,0.08571428571428572,0.7272727272727273,0.8100858018122106,0.7573663452416676
We think that it was intentional.,,0.48484848484848486,0.11428571428571428,0.6911764705882353,0.7782211032143155,0.740914939066359
We thought we were Mary Smith.,,0.5428571428571428,0.0,0.7777777777777778,0.8178187746735647,0.75771562712606
We want to make it better.,,0.22857142857142856,0.13513513513513514,0.5555555555555556,0.7537556962544301,0.7385784395817732
We'd be set up for life!,,0.6551724137931034,0.09090909090909091,0.7903225806451613,0.7579267560294073,0.7323300475496068
We'll go next to San Diego.,,0.7804878048780488,0.044444444444444446,0.872093023255814,0.829324827589428,0.7938123815767943
We'll go to Gary in Tennessee.,,0.7407407407407407,0.06666666666666667,0.8421052631578947,0.8451838376540575,0.7948908799072363
We're finally getting over the hump.,,0.5925925925925926,0.03333333333333333,0.7894736842105263,0.8171296694509234,0.761887660145339
We're finding strength to come forward.,,0.43333333333333335,0.125,0.6612903225806451,0.7684535433231181,0.7326249106635168
"We're not in the showroom, Dear.",,0.6451612903225806,0.05263157894736842,0.8115942028985508,0.8352159192041739,0.7835698798764544
We're still asking folks to leave.,,0.43478260869565216,0.0,0.7346938775510204,0.7670083594157775,0.7405329328484183
We're still perfecting a viewing system.,,0.5454545454545454,0.0,0.7887323943661971,0.7463378602304418,0.7392964277962981
